Date,Speed (m/s),Direction (º),Energy (kWh)
12/01/16 08:40 AM,9.18,247,"798,77"
12/01/16 08:50 AM,8.1,242,"683,34"
12/01/16 09:00 AM,8.25,241,"725,53"
12/01/16 09:10 AM,8.74,235,"808,32"
12/01/16 09:20 AM,8.12,231,"635,24"
12/01/16 09:30 AM,7.71,233,"674,22"
12/01/16 09:40 AM,7.04,233,"539,06"
12/01/16 09:50 AM,6.4,236,"447,86"
12/01/16 10:00 AM,8.28,238,"501,76"
12/01/16 10:10 AM,18.48,250,"689,43"
12/01/16 10:20 AM,7.85,257,"513,58"
12/01/16 10:30 AM,7.06,247,"372,80"
12/01/16 10:40 AM,7.69,240,"383,52"
12/01/16 10:50 AM,7.74,239,"450,30"
12/01/16 11:00 AM,6.94,247,"317,54"
12/01/16 11:10 AM,6.4,238,"250,43"
12/01/16 11:20 AM,7.08,252,"297,01"
12/01/16 11:30 AM,6.36,245,"242,41"
12/01/16 11:40 AM,8.18,250,"553,42"
12/01/16 11:50 AM,8.23,253,"617,98"
12/01/16 12:00 PM,8.54,259,"537,41"
12/01/16 12:10 PM,8.74,268,"683,49"
12/01/16 12:20 PM,8.44,263,"619,89"
12/01/16 12:30 PM,7.87,264,"429,18"
12/01/16 12:40 PM,6.88,263,"471,71"
12/01/16 12:50 PM,7.06,259,"447,28"
12/01/16 01:00 PM,7.42,255,"645,50"
12/01/16 01:10 PM,8.1,259,"836,81"
12/01/16 01:20 PM,7.92,256,"862,14"
12/01/16 01:30 PM,7.94,278,"705,06"
12/01/16 01:40 PM,7.8,257,"540,33"
12/01/16 01:50 PM,7.66,263,"593,30"
12/01/16 02:00 PM,8.7,284,"827,25"
12/01/16 02:10 PM,8.69,286,"741,47"
12/01/16 02:20 PM,9.01,284,"547,30"
12/01/16 02:30 PM,8.16,278,"608,39"
12/01/16 02:40 PM,9.05,280,"771,79"
12/01/16 02:50 PM,8.18,279,"497,47"
12/01/16 03:00 PM,8.31,262,"674,91"
12/01/16 03:10 PM,7.01,297,"297,24"
12/01/16 03:20 PM,6.65,290,"370,86"
12/01/16 03:30 PM,7.7,275,"384,29"
12/01/16 03:40 PM,6.96,270,"315,46"
12/01/16 03:50 PM,5.06,256,"118,76"
12/01/16 04:00 PM,5.82,279,"134,14"
12/01/16 04:10 PM,5.74,275,"148,36"
12/01/16 04:20 PM,6.47,276,"198,32"
12/01/16 04:30 PM,6.81,278,"217,40"
12/01/16 04:40 PM,6.3,279,"181,20"
12/01/16 04:50 PM,7.14,288,"351,57"
12/01/16 05:00 PM,7.58,312,"425,79"
12/01/16 05:10 PM,6.14,309,"80,96"
12/01/16 05:20 PM,4.36,300,"0,04"
12/01/16 05:30 PM,4.78,294,"8,99"
12/01/16 05:40 PM,5.52,266,"86,48"
12/01/16 05:50 PM,4.52,243,"1,60"
12/01/16 06:00 PM,3.35,253,"0,00"
12/01/16 06:10 PM,3.08,242,"0,00"
12/01/16 06:20 PM,2.77,254,"0,00"
12/01/16 06:30 PM,2.68,272,"0,00"
12/01/16 06:40 PM,2.67,246,"0,00"
12/01/16 06:50 PM,3.75,235,"0,04"
12/01/16 07:00 PM,4.17,232,"0,02"
12/01/16 07:10 PM,4.22,233,"0,05"
12/01/16 07:20 PM,3.54,229,"0,00"
12/01/16 07:30 PM,3.5,217,"0,00"
12/01/16 07:40 PM,3.71,214,"0,00"
12/01/16 07:50 PM,3.98,215,"0,00"
12/01/16 08:00 PM,3.22,235,"0,00"
12/01/16 08:10 PM,3.12,238,"0,00"
12/01/16 08:20 PM,3.31,237,"0,00"
12/01/16 08:30 PM,3.4,240,"0,00"
12/01/16 08:40 PM,3.91,233,"0,02"
12/01/16 08:50 PM,3.58,234,"0,00"
12/01/16 09:00 PM,2.51,233,"0,00"
12/01/16 09:10 PM,2.38,240,"0,00"
12/01/16 09:20 PM,1.95,203,"0,00"
12/01/16 09:30 PM,1.72,180,"0,00"
12/01/16 09:40 PM,1.8,183,"0,00"
12/01/16 09:50 PM,1.7,182,"0,00"
12/01/16 10:00 PM,2.11,175,"0,00"
12/01/16 10:10 PM,2.15,167,"0,00"
12/01/16 10:20 PM,2.09,164,"0,00"
12/01/16 10:30 PM,2.64,155,"0,03"
12/01/16 10:40 PM,2.84,151,"0,00"
12/01/16 10:50 PM,3.54,157,"0,00"
12/01/16 11:00 PM,3.91,147,"2,46"
12/01/16 11:10 PM,4.69,145,"88,50"
12/01/16 11:20 PM,4.64,152,"110,13"
12/01/16 11:30 PM,4.09,148,"98,55"
12/01/16 11:40 PM,3.32,151,"134,33"
12/01/16 11:50 PM,3.34,157,"111,82"
13/01/2016 00:00:00,3.84,161,"125,76"
13/01/2016 00:10:00,5.93,167,"111,18"
13/01/2016 00:20:00,4.85,167,"89,87"
13/01/2016 00:30:00,4.51,165,"67,47"
13/01/2016 00:40:00,3.43,159,"3,38"
13/01/2016 00:50:00,3.67,158,"67,13"
13/01/2016 01:00:00,3.71,157,"108,65"
13/01/2016 01:10:00,3.76,157,"113,25"
13/01/2016 01:20:00,3.99,150,"109,05"
13/01/2016 01:30:00,4.14,150,"118,74"
13/01/2016 01:40:00,3.78,146,"157,32"
13/01/2016 01:50:00,4.21,150,"174,46"
13/01/2016 02:00:00,4.32,149,"230,61"
13/01/2016 02:10:00,3.63,153,"216,45"
13/01/2016 02:20:00,3.51,152,"206,75"
13/01/2016 02:30:00,3.66,152,"160,06"
13/01/2016 02:40:00,3.25,151,"222,89"
13/01/2016 02:50:00,4.56,156,"245,08"
13/01/2016 03:00:00,5.42,164,"307,46"
13/01/2016 03:10:00,4.45,157,"295,08"
13/01/2016 03:20:00,4.83,155,"310,18"
13/01/2016 03:30:00,3.61,152,"256,08"
13/01/2016 03:40:00,3.4,149,"240,99"
13/01/2016 03:50:00,3.01,140,"227,44"
13/01/2016 04:00:00,4.82,147,"149,10"
13/01/2016 04:10:00,7.33,167,"116,48"
13/01/2016 04:20:00,8.11,174,"130,87"
13/01/2016 04:30:00,7.92,179,"112,20"
13/01/2016 04:40:00,7.2,185,"102,63"
13/01/2016 04:50:00,4.94,170,"19,70"
13/01/2016 05:00:00,4.73,163,"31,14"
13/01/2016 05:10:00,6.4,166,"128,88"
13/01/2016 05:20:00,8.56,176,"256,39"
13/01/2016 05:30:00,7.25,173,"192,65"
13/01/2016 05:40:00,5.94,167,"97,53"
13/01/2016 05:50:00,3.92,160,"84,10"
13/01/2016 06:00:00,3.31,146,"20,10"
13/01/2016 06:10:00,3.33,143,"112,41"
13/01/2016 06:20:00,3.82,143,"208,40"
13/01/2016 06:30:00,3.89,142,"221,21"
13/01/2016 06:40:00,6.19,135,"200,85"
13/01/2016 06:50:00,6.35,130,"164,81"
13/01/2016 07:00:00,5.34,137,"172,60"
13/01/2016 07:10:00,6.02,133,"259,29"
13/01/2016 07:20:00,7.04,131,"352,87"
13/01/2016 07:30:00,7.44,137,"460,96"
13/01/2016 07:40:00,6.48,139,"537,21"
13/01/2016 07:50:00,4.36,143,"543,41"
13/01/2016 08:00:00,3.82,142,"548,78"
13/01/2016 08:10:00,4.12,146,"545,19"
13/01/2016 08:20:00,3.8,143,"545,93"
13/01/2016 08:30:00,5.18,140,"682,18"
13/01/2016 08:40:00,7.35,138,"657,54"
13/01/2016 08:50:00,5.57,140,"630,28"
13/01/2016 09:00:00,4.85,142,"716,04"
13/01/2016 09:10:00,7.06,139,"597,00"
13/01/2016 09:20:00,7.26,139,"767,17"
13/01/2016 09:30:00,6.86,141,"892,51"
13/01/2016 09:40:00,9.02,139,"967,36"
13/01/2016 09:50:00,9.48,138,"1.005,69"
13/01/2016 10:00:00,9.67,138,"1.022,88"
13/01/2016 10:10:00,10.94,138,"1.259,46"
13/01/2016 10:20:00,8.79,140,"1.108,08"
13/01/2016 10:30:00,7.47,142,"1.114,70"
13/01/2016 10:40:00,7.29,142,"1.112,91"
13/01/2016 10:50:00,7.76,143,"1.211,68"
13/01/2016 11:00:00,9.02,142,"1.375,35"
13/01/2016 11:10:00,10.26,139,"1.404,88"
13/01/2016 11:20:00,10.58,138,"1.309,28"
13/01/2016 11:30:00,9.6,136,"968,70"
13/01/2016 11:40:00,8.38,137,"891,33"
13/01/2016 11:50:00,7.07,145,"644,99"
13/01/2016 12:00:00,7.62,154,"689,48"
13/01/2016 12:10:00,8.65,162,"796,57"
13/01/2016 12:20:00,11.13,167,"1.113,37"
13/01/2016 12:30:00,11.53,166,"1.333,15"
13/01/2016 12:40:00,12.93,170,"1.456,16"
13/01/2016 12:50:00,13.31,171,"1.564,06"
13/01/2016 13:00:00,15.41,175,"1.769,18"
13/01/2016 13:10:00,17.17,178,"1.939,40"
13/01/2016 13:20:00,17.13,180,"2.005,93"
13/01/2016 13:30:00,18.05,186,"2.202,30"
13/01/2016 13:40:00,18.19,188,"2.295,43"
13/01/2016 13:50:00,17.65,189,"2.261,85"
13/01/2016 14:00:00,18.02,190,"2.347,10"
13/01/2016 14:10:00,17.55,189,"2.270,79"
13/01/2016 14:20:00,17.03,190,"2.222,72"
13/01/2016 14:30:00,17.44,191,"2.184,05"
13/01/2016 14:40:00,16.71,191,"2.179,43"
13/01/2016 14:50:00,17.45,191,"2.150,50"
13/01/2016 15:00:00,16.11,192,"2.065,64"
13/01/2016 15:10:00,17.48,190,"2.151,03"
13/01/2016 15:20:00,17.39,191,"2.252,77"
13/01/2016 15:30:00,17.52,195,"2.356,24"
13/01/2016 15:40:00,16.99,197,"2.355,04"
13/01/2016 15:50:00,16.36,196,"2.155,73"
13/01/2016 16:00:00,16.32,198,"2.161,42"
13/01/2016 16:10:00,15.82,206,"2.233,95"
13/01/2016 16:20:00,15.93,204,"2.163,82"
13/01/2016 16:30:00,15.46,198,"1.952,42"
13/01/2016 16:40:00,17.59,200,"2.099,85"
13/01/2016 16:50:00,15.37,201,"2.073,03"
13/01/2016 17:00:00,15.67,203,"2.171,56"
13/01/2016 17:10:00,16.35,203,"2.156,98"
13/01/2016 17:20:00,16.06,201,"2.132,67"
13/01/2016 17:30:00,17.42,200,"2.169,81"
13/01/2016 17:40:00,17.3,196,"2.300,55"
13/01/2016 17:50:00,17.47,192,"2.256,15"
13/01/2016 18:00:00,16.79,195,"2.281,21"
13/01/2016 18:10:00,17.65,196,"2.310,88"
13/01/2016 18:20:00,16.17,199,"2.236,46"
13/01/2016 18:30:00,16.42,200,"2.204,50"
13/01/2016 18:40:00,17.57,199,"2.321,50"
13/01/2016 18:50:00,17.63,196,"2.299,56"
13/01/2016 19:00:00,18.28,196,"2.309,91"
13/01/2016 19:10:00,17.35,198,"2.312,58"
13/01/2016 19:20:00,17.21,194,"2.142,18"
13/01/2016 19:30:00,16.56,190,"2.027,49"
13/01/2016 19:40:00,15.72,191,"2.035,61"
13/01/2016 19:50:00,17.02,191,"2.023,99"
13/01/2016 20:00:00,16.11,185,"1.917,90"
13/01/2016 20:10:00,17.17,183,"2.054,40"
13/01/2016 20:20:00,18.54,185,"2.183,84"
13/01/2016 20:30:00,18.81,190,"2.357,51"
13/01/2016 20:40:00,19.69,192,"2.365,08"
13/01/2016 20:50:00,19.17,195,"2.226,61"
13/01/2016 21:00:00,18.12,194,"2.275,60"
13/01/2016 21:10:00,19.56,193,"2.203,98"
13/01/2016 21:20:00,19.01,195,"2.151,69"
13/01/2016 21:30:00,19.31,197,"2.327,40"
13/01/2016 21:40:00,19.65,198,"2.432,14"
13/01/2016 21:50:00,18.52,199,"2.403,91"
13/01/2016 22:00:00,18.42,201,"2.416,59"
13/01/2016 22:10:00,19.34,202,"2.356,96"
13/01/2016 22:20:00,18.25,204,"2.280,33"
13/01/2016 22:30:00,18.03,208,"2.250,32"
13/01/2016 22:40:00,18.04,208,"2.238,52"
13/01/2016 22:50:00,16.73,209,"2.177,84"
13/01/2016 23:00:00,16.28,209,"2.285,28"
13/01/2016 23:10:00,15.96,210,"2.162,64"
13/01/2016 23:20:00,13.07,215,"1.797,48"
13/01/2016 23:30:00,13.98,220,"2.010,18"
13/01/2016 23:40:00,13.38,219,"2.018,89"
13/01/2016 23:50:00,14.42,213,"2.031,66"
14/01/2016 00:00:00,14.78,206,"2.041,47"
14/01/2016 00:10:00,14.95,200,"2.075,50"
14/01/2016 00:20:00,14.79,203,"2.007,00"
14/01/2016 00:30:00,13.14,199,"1.557,17"
14/01/2016 00:40:00,12,211,"1.487,20"
14/01/2016 00:50:00,12.25,254,"1.535,01"
14/01/2016 01:00:00,11.47,250,"1.726,95"
14/01/2016 01:10:00,12.56,250,"2.048,31"
14/01/2016 01:20:00,12.02,256,"1.786,35"
14/01/2016 01:30:00,11.7,265,"1.842,97"
14/01/2016 01:40:00,12.44,265,"1.782,45"
14/01/2016 01:50:00,12.16,272,"1.482,84"
14/01/2016 02:00:00,9.86,279,"1.088,63"
14/01/2016 02:10:00,9.48,291,"859,87"
14/01/2016 02:20:00,8.06,304,"600,73"
14/01/2016 02:30:00,7.22,314,"488,97"
14/01/2016 02:40:00,9.01,326,"507,85"
14/01/2016 02:50:00,7.97,329,"389,51"
14/01/2016 03:00:00,6.4,330,"262,42"
14/01/2016 03:10:00,6.52,339,"149,53"
14/01/2016 03:20:00,6.1,343,"151,82"
14/01/2016 03:30:00,6.99,349,"187,58"
14/01/2016 03:40:00,6.39,352,"25,35"
14/01/2016 03:50:00,4.3,355,"0,19"
14/01/2016 04:00:00,4.58,350,"24,37"
14/01/2016 04:10:00,4.57,355,"4,17"
14/01/2016 04:20:00,4.21,22,"29,41"
14/01/2016 04:30:00,5.54,18,"297,07"
14/01/2016 04:40:00,9.21,16,"535,18"
14/01/2016 04:50:00,7.2,12,"588,59"
14/01/2016 05:00:00,8.61,12,"566,82"
14/01/2016 05:10:00,8.35,10,"500,34"
14/01/2016 05:20:00,7.5,12,"448,79"
14/01/2016 05:30:00,7.57,15,"348,23"
14/01/2016 05:40:00,7.54,17,"328,52"
14/01/2016 05:50:00,8.42,19,"355,84"
14/01/2016 06:00:00,9.21,15,"355,60"
14/01/2016 06:10:00,7.18,353,"232,51"
14/01/2016 06:20:00,6.52,360,"242,44"
14/01/2016 06:30:00,7.65,9,"277,96"
14/01/2016 06:40:00,7.73,356,"302,86"
14/01/2016 06:50:00,7.48,353,"338,85"
14/01/2016 07:00:00,8.1,360,"277,65"
14/01/2016 07:10:00,8.64,19,"304,24"
14/01/2016 07:20:00,7.02,3,"199,00"
14/01/2016 07:30:00,6.11,358,"138,32"
14/01/2016 07:40:00,6.78,353,"115,83"
14/01/2016 07:50:00,6.78,351,"143,84"
14/01/2016 08:00:00,6.81,348,"248,99"
14/01/2016 08:10:00,7.75,349,"255,25"
14/01/2016 08:20:00,7.63,10,"255,96"
14/01/2016 08:30:00,8.3,21,"321,47"
14/01/2016 08:40:00,7.36,351,"345,18"
14/01/2016 08:50:00,8.85,348,"305,79"
14/01/2016 09:00:00,8.33,350,"317,81"
14/01/2016 09:10:00,8.21,354,"269,75"
14/01/2016 09:20:00,7.07,7,"106,45"
14/01/2016 09:30:00,8.25,5,"223,91"
14/01/2016 09:40:00,9.21,351,"284,39"
14/01/2016 09:50:00,8.79,348,"362,16"
14/01/2016 10:00:00,7.87,345,"257,66"
14/01/2016 10:10:00,7.88,344,"274,61"
14/01/2016 10:20:00,7.89,345,"263,33"
14/01/2016 10:30:00,9.35,348,"383,52"
14/01/2016 10:40:00,8.49,346,"330,51"
14/01/2016 10:50:00,8.66,344,"389,32"
14/01/2016 11:00:00,8.44,341,"295,90"
14/01/2016 11:10:00,8.33,349,"182,92"
14/01/2016 11:20:00,6.95,355,"71,58"
14/01/2016 11:30:00,5.81,354,"23,62"
14/01/2016 11:40:00,6.44,346,"14,20"
14/01/2016 11:50:00,6,350,"31,66"
14/01/2016 12:00:00,5.74,339,"4,86"
14/01/2016 12:10:00,5.5,341,"25,46"
14/01/2016 12:20:00,6.25,29,"28,03"
14/01/2016 12:30:00,5.39,17,"0,00"
14/01/2016 12:40:00,4.78,19,"0,00"
14/01/2016 12:50:00,4.62,1,"0,00"
14/01/2016 13:00:00,5.14,7,"23,67"
14/01/2016 13:10:00,7.02,345,"212,19"
14/01/2016 13:20:00,7.76,337,"225,26"
14/01/2016 13:30:00,7.78,342,"154,84"
14/01/2016 13:40:00,6.33,346,"17,92"
14/01/2016 13:50:00,5.18,357,"14,26"
14/01/2016 14:00:00,5.22,359,"168,77"
14/01/2016 14:10:00,8.74,348,"464,88"
14/01/2016 14:20:00,8.62,347,"355,54"
14/01/2016 14:30:00,8.07,343,"221,42"
14/01/2016 14:40:00,7.26,348,"104,78"
14/01/2016 14:50:00,6.03,346,"14,16"
14/01/2016 15:00:00,6.28,351,"83,59"
14/01/2016 15:10:00,7.01,352,"104,29"
14/01/2016 15:20:00,6.86,351,"74,22"
14/01/2016 15:30:00,7.48,10,"76,04"
14/01/2016 15:40:00,6.85,9,"62,91"
14/01/2016 15:50:00,6.89,19,"104,61"
14/01/2016 16:00:00,7.63,349,"223,21"
14/01/2016 16:10:00,8.43,352,"233,29"
14/01/2016 16:20:00,7.82,14,"129,26"
14/01/2016 16:30:00,7.16,357,"144,16"
14/01/2016 16:40:00,8.86,342,"428,39"
14/01/2016 16:50:00,8.99,341,"588,05"
14/01/2016 17:00:00,10.13,344,"635,87"
14/01/2016 17:10:00,10.13,343,"411,40"
14/01/2016 17:20:00,8.33,67,"141,14"
14/01/2016 17:30:00,8.19,86,"114,76"
14/01/2016 17:40:00,8.31,351,"200,52"
14/01/2016 17:50:00,7.98,347,"256,84"
14/01/2016 18:00:00,7.82,342,"241,82"
14/01/2016 18:10:00,8.59,348,"228,00"
14/01/2016 18:20:00,8,35,"96,23"
14/01/2016 18:30:00,7.93,73,"86,62"
14/01/2016 18:40:00,7.48,5,"67,77"
14/01/2016 18:50:00,7.59,17,"91,31"
14/01/2016 19:00:00,8.35,14,"140,16"
14/01/2016 19:10:00,7.88,12,"152,35"
14/01/2016 19:20:00,7.89,11,"172,97"
14/01/2016 19:30:00,6.46,351,"40,84"
14/01/2016 19:40:00,6.05,14,"50,75"
14/01/2016 19:50:00,5.74,351,"4,52"
14/01/2016 20:00:00,5.07,357,"0,13"
14/01/2016 20:10:00,5.92,11,"19,29"
14/01/2016 20:20:00,6.19,8,"15,20"
14/01/2016 20:30:00,5.95,10,"0,16"
14/01/2016 20:40:00,5.72,9,"0,58"
14/01/2016 20:50:00,5.47,12,"25,66"
14/01/2016 21:00:00,5.94,9,"3,30"
14/01/2016 21:10:00,5.24,11,"0,00"
14/01/2016 21:20:00,4.88,14,"0,00"
14/01/2016 21:30:00,4.49,14,"0,00"
14/01/2016 21:40:00,4.21,17,"0,02"
14/01/2016 21:50:00,4.2,23,"0,00"
14/01/2016 22:00:00,4.38,15,"0,00"
14/01/2016 22:10:00,5.38,13,"0,00"
14/01/2016 22:20:00,5.31,13,"0,64"
14/01/2016 22:30:00,7.04,17,"39,46"
14/01/2016 22:40:00,5.49,13,"3,94"
14/01/2016 22:50:00,7.14,16,"2,50"
14/01/2016 23:00:00,7.39,51,"7,68"
14/01/2016 23:10:00,7.93,84,"105,55"
14/01/2016 23:20:00,7.9,30,"129,25"
14/01/2016 23:30:00,6.68,16,"22,72"
14/01/2016 23:40:00,6.71,6,"43,20"
14/01/2016 23:50:00,6.18,345,"0,00"
15/01/2016 00:00:00,6.88,26,"11,84"
15/01/2016 00:10:00,7.35,19,"93,97"
15/01/2016 00:20:00,7.92,357,"272,75"
15/01/2016 00:30:00,8.64,336,"310,50"
15/01/2016 00:40:00,7.65,336,"163,53"
15/01/2016 00:50:00,7.66,351,"95,88"
15/01/2016 01:00:00,7.66,354,"166,94"
15/01/2016 01:10:00,9.13,345,"622,75"
15/01/2016 01:20:00,8.28,355,"166,66"
15/01/2016 01:30:00,7.36,9,"181,81"
15/01/2016 01:40:00,9.43,10,"203,20"
15/01/2016 01:50:00,9.89,10,"263,16"
15/01/2016 02:00:00,10.11,29,"287,24"
15/01/2016 02:10:00,8.62,11,"234,74"
15/01/2016 02:20:00,8.49,7,"218,80"
15/01/2016 02:30:00,8.31,10,"294,92"
15/01/2016 02:40:00,9,8,"275,97"
15/01/2016 02:50:00,8.01,347,"354,43"
15/01/2016 03:00:00,8.71,353,"430,54"
15/01/2016 03:10:00,9.71,349,"467,80"
15/01/2016 03:20:00,9.86,7,"564,72"
15/01/2016 03:30:00,10.29,25,"415,76"
15/01/2016 03:40:00,7.82,348,"239,15"
15/01/2016 03:50:00,7.11,1,"91,83"
15/01/2016 04:00:00,8.86,13,"203,96"
15/01/2016 04:10:00,9.49,39,"206,45"
15/01/2016 04:20:00,8.61,10,"236,62"
15/01/2016 04:30:00,8.76,18,"203,64"
15/01/2016 04:40:00,8.64,20,"173,73"
15/01/2016 04:50:00,8.71,23,"236,51"
15/01/2016 05:00:00,8.73,13,"278,59"
15/01/2016 05:10:00,9.08,12,"276,10"
15/01/2016 05:20:00,9.59,109,"297,57"
15/01/2016 05:30:00,8.93,342,"414,62"
15/01/2016 05:40:00,7.83,348,"182,75"
15/01/2016 05:50:00,7.57,21,"124,09"
15/01/2016 06:00:00,7.88,353,"163,36"
15/01/2016 06:10:00,8.07,356,"228,01"
15/01/2016 06:20:00,8.51,352,"274,91"
15/01/2016 06:30:00,8.33,354,"310,20"
15/01/2016 06:40:00,8.84,1,"253,12"
15/01/2016 06:50:00,7.72,39,"147,21"
15/01/2016 07:00:00,7.83,60,"89,41"
15/01/2016 07:10:00,6.91,17,"198,67"
15/01/2016 07:20:00,6.4,13,"174,75"
15/01/2016 07:30:00,6.84,10,"24,56"
15/01/2016 07:40:00,5.28,20,"126,65"
15/01/2016 07:50:00,5.66,12,"10,07"
15/01/2016 08:00:00,6.21,9,"97,80"
15/01/2016 08:10:00,7.46,6,"121,38"
15/01/2016 08:20:00,9.02,14,"168,56"
15/01/2016 08:30:00,8.09,29,"151,74"
15/01/2016 08:40:00,7.29,342,"19,66"
15/01/2016 08:50:00,6.25,346,"34,82"
15/01/2016 09:00:00,6.84,346,"25,82"
15/01/2016 09:10:00,7.81,358,"173,83"
15/01/2016 09:20:00,8.15,11,"386,32"
15/01/2016 09:30:00,8.84,31,"562,62"
15/01/2016 09:40:00,7.13,31,"260,44"
15/01/2016 09:50:00,6.55,19,"278,22"
15/01/2016 10:00:00,7.29,14,"364,10"
15/01/2016 10:10:00,7.4,13,"318,68"
15/01/2016 10:20:00,7.18,10,"170,85"
15/01/2016 10:30:00,6.66,9,"48,71"
15/01/2016 10:40:00,6,11,"89,83"
15/01/2016 10:50:00,6.06,16,"153,30"
15/01/2016 11:00:00,5.41,15,"140,41"
15/01/2016 11:10:00,5.98,13,"130,40"
15/01/2016 11:20:00,6.5,13,"201,83"
15/01/2016 11:30:00,5.95,13,"199,56"
15/01/2016 11:40:00,6.78,14,"449,90"
15/01/2016 11:50:00,8.02,21,"778,54"
15/01/2016 12:00:00,9.38,7,"858,53"
15/01/2016 12:10:00,7.21,23,"612,58"
15/01/2016 12:20:00,6.63,29,"393,58"
15/01/2016 12:30:00,5.56,27,"234,02"
15/01/2016 12:40:00,6.1,21,"327,11"
15/01/2016 12:50:00,7.6,29,"659,49"
15/01/2016 13:00:00,6.69,38,"452,53"
15/01/2016 13:10:00,5.56,34,"415,62"
15/01/2016 13:20:00,6.27,33,"505,27"
15/01/2016 13:30:00,7.26,33,"732,83"
15/01/2016 13:40:00,9.28,36,"913,17"
15/01/2016 13:50:00,8.82,32,"989,00"
15/01/2016 14:00:00,7.56,35,"666,55"
15/01/2016 14:10:00,7.27,38,"624,24"
15/01/2016 14:20:00,8.09,38,"713,33"
15/01/2016 14:30:00,10.5,36,"981,19"
15/01/2016 14:40:00,7.87,40,"911,76"
15/01/2016 14:50:00,6.95,31,"980,16"
15/01/2016 15:00:00,8.07,23,"1.133,62"
15/01/2016 15:10:00,9.24,28,"1.194,99"
15/01/2016 15:20:00,8.42,26,"999,59"
15/01/2016 15:30:00,6.95,25,"1.115,18"
15/01/2016 15:40:00,7.81,28,"1.221,00"
15/01/2016 15:50:00,9.31,32,"1.100,17"
15/01/2016 16:00:00,9.06,32,"890,94"
15/01/2016 16:10:00,9.97,34,"834,73"
15/01/2016 16:20:00,8.34,37,"771,61"
15/01/2016 16:30:00,8.99,38,"766,59"
15/01/2016 16:40:00,8.11,39,"697,94"
15/01/2016 16:50:00,6.07,42,"455,49"
15/01/2016 17:00:00,6.44,39,"365,28"
15/01/2016 17:10:00,6.75,35,"358,19"
15/01/2016 17:20:00,6.86,34,"429,66"
15/01/2016 17:30:00,7.71,34,"477,99"
15/01/2016 17:40:00,8.51,37,"485,40"
15/01/2016 17:50:00,9.17,36,"537,65"
15/01/2016 18:00:00,8.84,38,"576,48"
15/01/2016 18:10:00,8.64,37,"476,40"
15/01/2016 18:20:00,8.34,39,"467,46"
15/01/2016 18:30:00,8.95,39,"497,72"
15/01/2016 18:40:00,6.44,42,"419,19"
15/01/2016 18:50:00,5.89,43,"401,37"
15/01/2016 19:00:00,4.35,46,"273,72"
15/01/2016 19:10:00,5.64,41,"223,18"
15/01/2016 19:20:00,6.59,39,"267,75"
15/01/2016 19:30:00,7.27,40,"391,52"
15/01/2016 19:40:00,5.8,41,"393,68"
15/01/2016 19:50:00,6.29,38,"332,91"
15/01/2016 20:00:00,7.08,38,"338,74"
15/01/2016 20:10:00,6.7,35,"423,19"
15/01/2016 20:20:00,6.4,30,"429,80"
15/01/2016 20:30:00,7.24,35,"380,44"
15/01/2016 20:40:00,6.27,31,"477,61"
15/01/2016 20:50:00,8.27,37,"543,78"
15/01/2016 21:00:00,4.17,60,"334,67"
15/01/2016 21:10:00,3.99,62,"178,50"
15/01/2016 21:20:00,3.96,61,"149,70"
15/01/2016 21:30:00,3.88,54,"225,38"
15/01/2016 21:40:00,3.91,47,"302,27"
15/01/2016 21:50:00,4.07,50,"370,92"
15/01/2016 22:00:00,4.12,47,"435,94"
15/01/2016 22:10:00,4.03,51,"317,50"
15/01/2016 22:20:00,6.09,35,"553,32"
15/01/2016 22:30:00,6.88,25,"967,02"
15/01/2016 22:40:00,10.04,37,"1.094,66"
15/01/2016 22:50:00,5.43,47,"956,36"
15/01/2016 23:00:00,5.56,53,"1.057,33"
15/01/2016 23:10:00,5.87,61,"923,36"
15/01/2016 23:20:00,6.43,70,"700,07"
15/01/2016 23:30:00,7,74,"596,64"
15/01/2016 23:40:00,8.56,79,"667,86"
15/01/2016 23:50:00,8.68,75,"627,35"
16/01/2016 00:00:00,8.23,78,"541,83"
16/01/2016 00:10:00,8.99,80,"597,57"
16/01/2016 00:20:00,9.76,81,"703,82"
16/01/2016 00:30:00,10.25,83,"751,62"
16/01/2016 00:40:00,10.15,82,"841,28"
16/01/2016 00:50:00,10.3,81,"979,44"
16/01/2016 01:00:00,10.8,79,"1.094,88"
16/01/2016 01:10:00,11.07,76,"1.254,81"
16/01/2016 01:20:00,11.38,79,"1.294,28"
16/01/2016 01:30:00,11.54,77,"1.363,79"
16/01/2016 01:40:00,11.28,78,"1.295,09"
16/01/2016 01:50:00,11.4,78,"1.315,00"
16/01/2016 02:00:00,10.93,80,"1.217,77"
16/01/2016 02:10:00,9.71,84,"947,82"
16/01/2016 02:20:00,9.89,81,"941,93"
16/01/2016 02:30:00,9.86,79,"887,63"
16/01/2016 02:40:00,9.79,75,"1.061,05"
16/01/2016 02:50:00,9.91,71,"1.372,24"
16/01/2016 03:00:00,9.64,72,"1.188,28"
16/01/2016 03:10:00,10.07,73,"1.165,66"
16/01/2016 03:20:00,9.44,74,"827,32"
16/01/2016 03:30:00,8.56,81,"603,65"
16/01/2016 03:40:00,8.39,85,"514,12"
16/01/2016 03:50:00,7.99,88,"431,13"
16/01/2016 04:00:00,8.65,88,"510,09"
16/01/2016 04:10:00,9.4,81,"726,61"
