Date,Speed (m/s),Direction (º),Energy (kWh)
05/02/16 03:00 PM,9.02,221,"1.191,60"
05/02/16 03:10 PM,8.31,221,"1.087,28"
05/02/16 03:20 PM,10.5,215,"1.364,99"
05/02/16 03:30 PM,10.56,211,"1.194,17"
05/02/16 03:40 PM,10.29,205,"1.201,50"
05/02/16 03:50 PM,9.4,212,"1.054,90"
05/02/16 04:00 PM,10.07,215,"1.084,90"
05/02/16 04:10 PM,9.84,213,"1.002,32"
05/02/16 04:20 PM,8.93,214,"829,50"
05/02/16 04:30 PM,8.23,211,"718,93"
05/02/16 04:40 PM,10.69,206,"971,61"
05/02/16 04:50 PM,10.13,210,"942,02"
05/02/16 05:00 PM,9.39,207,"805,91"
05/02/16 05:10 PM,8.68,211,"659,19"
05/02/16 05:20 PM,8.28,214,"763,85"
05/02/16 05:30 PM,8,206,"632,34"
05/02/16 05:40 PM,7.77,205,"419,08"
05/02/16 05:50 PM,8.08,209,"358,14"
05/02/16 06:00 PM,8.13,213,"341,13"
05/02/16 06:10 PM,7.53,215,"242,52"
05/02/16 06:20 PM,6.78,218,"162,34"
05/02/16 06:30 PM,6.52,222,"247,19"
05/02/16 06:40 PM,7.56,211,"316,29"
05/02/16 06:50 PM,8.1,204,"455,97"
05/02/16 07:00 PM,6.17,191,"341,80"
05/02/16 07:10 PM,5.01,193,"260,59"
05/02/16 07:20 PM,6.43,201,"337,73"
05/02/16 07:30 PM,7.62,205,"342,32"
05/02/16 07:40 PM,7.2,206,"270,30"
05/02/16 07:50 PM,3.95,191,"163,07"
05/02/16 08:00 PM,5.2,191,"204,66"
05/02/16 08:10 PM,6.35,191,"281,85"
05/02/16 08:20 PM,8.99,193,"416,03"
05/02/16 08:30 PM,10.15,193,"500,91"
05/02/16 08:40 PM,10.92,193,"649,65"
05/02/16 08:50 PM,10.6,196,"837,79"
05/02/16 09:00 PM,12.89,192,"931,28"
05/02/16 09:10 PM,13.22,190,"843,36"
05/02/16 09:20 PM,11.39,187,"782,84"
05/02/16 09:30 PM,10.97,183,"773,66"
05/02/16 09:40 PM,11.76,183,"703,71"
05/02/16 09:50 PM,11.84,181,"568,06"
05/02/16 10:00 PM,12.46,181,"780,57"
05/02/16 10:10 PM,11.83,181,"765,73"
05/02/16 10:20 PM,11.37,177,"759,81"
05/02/16 10:30 PM,8.85,171,"840,93"
05/02/16 10:40 PM,8.31,169,"751,65"
05/02/16 10:50 PM,10.3,179,"682,17"
05/02/16 11:00 PM,10.45,180,"828,60"
05/02/16 11:10 PM,10.42,175,"872,69"
05/02/16 11:20 PM,10.12,176,"783,53"
05/02/16 11:30 PM,10.06,176,"884,51"
05/02/16 11:40 PM,8.84,176,"617,23"
05/02/16 11:50 PM,8.92,186,"715,78"
06/02/16 12:00 AM,10.38,187,"980,33"
06/02/16 12:10 AM,9.14,178,"946,85"
06/02/16 12:20 AM,8.3,175,"690,58"
06/02/16 12:30 AM,8.61,179,"580,22"
06/02/16 12:40 AM,9.38,181,"652,78"
06/02/16 12:50 AM,9.24,180,"674,54"
06/02/16 01:00 AM,8.72,177,"695,40"
06/02/16 01:10 AM,8.83,174,"601,83"
06/02/16 01:20 AM,9.14,177,"695,18"
06/02/16 01:30 AM,8.48,181,"587,96"
06/02/16 01:40 AM,8.31,185,"598,75"
06/02/16 01:50 AM,8.82,185,"723,07"
06/02/16 02:00 AM,8.53,183,"687,21"
06/02/16 02:10 AM,8.59,183,"590,76"
06/02/16 02:20 AM,8.75,188,"581,88"
06/02/16 02:30 AM,8.66,187,"504,02"
06/02/16 02:40 AM,10.02,185,"746,05"
06/02/16 02:50 AM,10.52,181,"855,23"
06/02/16 03:00 AM,10.34,180,"1.001,06"
06/02/16 03:10 AM,8.63,175,"1.043,34"
06/02/16 03:20 AM,7.71,169,"1.035,42"
06/02/16 03:30 AM,7.04,183,"571,53"
06/02/16 03:40 AM,7.21,193,"584,29"
06/02/16 03:50 AM,9.08,186,"782,88"
06/02/16 04:00 AM,8.82,189,"689,20"
06/02/16 04:10 AM,10.42,195,"1.077,81"
06/02/16 04:20 AM,10.88,197,"1.179,29"
06/02/16 04:30 AM,10.62,201,"1.286,83"
06/02/16 04:40 AM,11.63,202,"1.566,60"
06/02/16 04:50 AM,12.29,201,"1.620,16"
06/02/16 05:00 AM,11.8,201,"1.728,93"
06/02/16 05:10 AM,12.02,194,"1.682,84"
06/02/16 05:20 AM,13.16,192,"1.925,87"
06/02/16 05:30 AM,14.55,193,"2.035,84"
06/02/16 05:40 AM,14.41,192,"2.063,66"
06/02/16 05:50 AM,12.41,189,"1.778,92"
06/02/16 06:00 AM,11.3,187,"1.565,78"
06/02/16 06:10 AM,11.86,188,"1.582,32"
06/02/16 06:20 AM,12.54,188,"1.664,90"
06/02/16 06:30 AM,11.84,178,"1.545,57"
06/02/16 06:40 AM,11.48,177,"1.437,96"
06/02/16 06:50 AM,13.13,185,"1.729,00"
06/02/16 07:00 AM,13.68,186,"1.823,80"
06/02/16 07:10 AM,12.85,187,"1.769,18"
06/02/16 07:20 AM,13.29,186,"1.858,90"
06/02/16 07:30 AM,13.78,189,"1.859,00"
06/02/16 07:40 AM,14.02,192,"1.910,29"
06/02/16 07:50 AM,12.87,193,"1.801,04"
06/02/16 08:00 AM,15.5,193,"2.163,20"
06/02/16 08:10 AM,16.72,194,"2.319,42"
06/02/16 08:20 AM,17.1,191,"2.285,91"
06/02/16 08:30 AM,17.19,187,"2.139,01"
06/02/16 08:40 AM,17.19,187,"2.164,81"
06/02/16 08:50 AM,16.73,177,"1.998,75"
06/02/16 09:00 AM,15.92,180,"1.832,35"
06/02/16 09:10 AM,17.79,180,"2.048,24"
06/02/16 09:20 AM,18.52,177,"2.200,11"
06/02/16 09:30 AM,17.31,180,"2.180,62"
06/02/16 09:40 AM,16.41,190,"2.179,44"
06/02/16 09:50 AM,15.76,199,"2.335,95"
06/02/16 10:00 AM,17.75,199,"2.417,44"
06/02/16 10:10 AM,19.57,194,"2.550,66"
06/02/16 10:20 AM,20.08,192,"2.603,40"
06/02/16 10:30 AM,20.44,188,"2.471,21"
06/02/16 10:40 AM,21.27,187,"2.479,92"
06/02/16 10:50 AM,20.58,187,"2.275,09"
06/02/16 11:00 AM,19.68,188,"2.293,28"
06/02/16 11:10 AM,19.57,190,"2.286,94"
06/02/16 11:20 AM,20.54,187,"2.477,43"
06/02/16 11:30 AM,20.16,187,"2.501,15"
06/02/16 11:40 AM,18.78,185,"2.405,77"
06/02/16 11:50 AM,20.14,185,"2.335,00"
06/02/16 12:00 PM,21.65,190,"2.174,47"
06/02/16 12:10 PM,22.02,188,"2.297,64"
06/02/16 12:20 PM,20.78,186,"2.517,46"
06/02/16 12:30 PM,20.08,187,"2.613,71"
06/02/16 12:40 PM,18.59,186,"2.552,05"
06/02/16 12:50 PM,20.18,187,"2.484,78"
06/02/16 01:00 PM,20.72,186,"2.366,80"
06/02/16 01:10 PM,20.69,190,"2.407,17"
06/02/16 01:20 PM,18.28,191,"2.499,24"
06/02/16 01:30 PM,20.18,192,"2.493,40"
06/02/16 01:40 PM,22.33,190,"2.505,94"
06/02/16 01:50 PM,19.96,191,"2.554,47"
06/02/16 02:00 PM,21.1,188,"2.478,28"
06/02/16 02:10 PM,19.86,190,"2.441,05"
06/02/16 02:20 PM,20.39,190,"2.525,08"
06/02/16 02:30 PM,20.2,191,"2.379,30"
06/02/16 02:40 PM,20.4,198,"2.393,09"
06/02/16 02:50 PM,19.38,197,"2.580,72"
06/02/16 03:00 PM,18.64,196,"2.465,62"
06/02/16 03:10 PM,20.29,198,"2.450,51"
06/02/16 03:20 PM,26.2,252,"1.595,39"
06/02/16 03:30 PM,14.05,261,"1.589,46"
06/02/16 03:40 PM,18.3,264,"2.322,82"
06/02/16 03:50 PM,19.58,262,"2.461,56"
06/02/16 04:00 PM,18.65,261,"2.259,99"
06/02/16 04:10 PM,19.02,256,"2.390,26"
06/02/16 04:20 PM,18.26,253,"2.333,18"
06/02/16 04:30 PM,16.45,247,"2.321,81"
06/02/16 04:40 PM,17.35,247,"2.534,72"
06/02/16 04:50 PM,17.17,248,"2.550,58"
06/02/16 05:00 PM,15.26,247,"2.544,09"
06/02/16 05:10 PM,14.88,242,"2.522,92"
06/02/16 05:20 PM,14.3,238,"2.436,11"
06/02/16 05:30 PM,12.75,233,"2.082,55"
06/02/16 05:40 PM,12.53,233,"2.058,17"
06/02/16 05:50 PM,12.22,233,"2.088,02"
06/02/16 06:00 PM,12.87,229,"2.228,63"
06/02/16 06:10 PM,15.97,224,"2.325,04"
06/02/16 06:20 PM,15.43,235,"2.461,57"
06/02/16 06:30 PM,16.62,233,"2.358,51"
06/02/16 06:40 PM,17.18,243,"2.157,96"
06/02/16 06:50 PM,15.53,254,"1.833,42"
06/02/16 07:00 PM,12.73,252,"1.758,77"
06/02/16 07:10 PM,11.44,243,"1.603,93"
06/02/16 07:20 PM,12.72,242,"1.560,14"
06/02/16 07:30 PM,12.43,247,"1.717,03"
06/02/16 07:40 PM,10.65,246,"1.471,63"
06/02/16 07:50 PM,11.64,250,"1.279,61"
06/02/16 08:00 PM,14.94,246,"1.608,87"
06/02/16 08:10 PM,13.22,243,"2.044,43"
06/02/16 08:20 PM,12.74,243,"2.051,53"
06/02/16 08:30 PM,12.65,237,"1.966,01"
06/02/16 08:40 PM,17.75,242,"2.267,09"
06/02/16 08:50 PM,14.68,263,"2.231,70"
06/02/16 09:00 PM,22.23,265,"1.807,91"
06/02/16 09:10 PM,11.42,253,"1.333,17"
06/02/16 09:20 PM,11.06,256,"1.334,32"
06/02/16 09:30 PM,12.64,276,"1.572,79"
06/02/16 09:40 PM,11.2,265,"1.794,81"
06/02/16 09:50 PM,10.89,251,"1.356,58"
06/02/16 10:00 PM,10.5,251,"1.394,08"
06/02/16 10:10 PM,10.83,254,"1.589,20"
06/02/16 10:20 PM,12.46,253,"1.903,21"
06/02/16 10:30 PM,14.14,251,"2.285,60"
06/02/16 10:40 PM,13.81,248,"2.206,87"
06/02/16 10:50 PM,13.7,260,"2.133,16"
06/02/16 11:00 PM,14.76,259,"2.026,39"
06/02/16 11:10 PM,14.42,254,"1.919,25"
06/02/16 11:20 PM,13.1,261,"1.772,32"
06/02/16 11:30 PM,12.51,256,"1.562,95"
06/02/16 11:40 PM,10.12,255,"1.246,09"
06/02/16 11:50 PM,11.72,247,"1.417,44"
07/02/16 12:00 AM,12.46,250,"1.845,29"
07/02/16 12:10 AM,10.72,250,"1.323,53"
07/02/16 12:20 AM,9.08,246,"1.043,49"
07/02/16 12:30 AM,15.85,250,"1.074,47"
07/02/16 12:40 AM,21.69,247,"1.696,19"
07/02/16 12:50 AM,12.48,267,"1.653,13"
07/02/16 01:00 AM,10.67,255,"1.489,77"
07/02/16 01:10 AM,10.91,247,"1.416,92"
07/02/16 01:20 AM,10.77,247,"1.468,11"
07/02/16 01:30 AM,11.72,240,"1.821,44"
07/02/16 01:40 AM,12.93,248,"2.060,26"
07/02/16 01:50 AM,12.9,250,"1.728,67"
07/02/16 02:00 AM,11.4,246,"1.396,20"
07/02/16 02:10 AM,10.95,242,"1.305,45"
07/02/16 02:20 AM,11.57,247,"1.219,51"
07/02/16 02:30 AM,7.36,275,"481,64"
07/02/16 02:40 AM,8.18,259,"827,22"
07/02/16 02:50 AM,11.04,244,"1.444,42"
07/02/16 03:00 AM,11.3,241,"1.595,12"
07/02/16 03:10 AM,12.11,248,"1.722,37"
07/02/16 03:20 AM,12.16,250,"1.729,46"
07/02/16 03:30 AM,11.49,251,"1.605,85"
07/02/16 03:40 AM,10.54,251,"1.334,51"
07/02/16 03:50 AM,10.59,257,"1.251,20"
07/02/16 04:00 AM,8.92,247,"889,57"
07/02/16 04:10 AM,10.12,242,"1.079,91"
07/02/16 04:20 AM,14.4,247,"2.134,75"
07/02/16 04:30 AM,14.54,257,"2.180,70"
07/02/16 04:40 AM,10.47,273,"1.358,61"
07/02/16 04:50 AM,10.55,260,"1.429,11"
07/02/16 05:00 AM,10.46,249,"1.385,22"
07/02/16 05:10 AM,10.06,241,"1.278,82"
07/02/16 05:20 AM,10.38,243,"1.394,36"
07/02/16 05:30 AM,22.08,256,"1.586,20"
07/02/16 05:40 AM,10.2,250,"1.149,69"
07/02/16 05:50 AM,9.57,245,"1.182,19"
07/02/16 06:00 AM,9.83,243,"1.090,89"
07/02/16 06:10 AM,12.14,246,"1.515,56"
07/02/16 06:20 AM,11.6,252,"1.620,18"
07/02/16 06:30 AM,10.03,255,"1.287,20"
07/02/16 06:40 AM,9.46,240,"1.148,51"
07/02/16 06:50 AM,9.13,236,"1.197,02"
07/02/16 07:00 AM,11.36,243,"1.489,41"
07/02/16 07:10 AM,10.64,245,"1.484,63"
07/02/16 07:20 AM,9.64,234,"1.208,28"
07/02/16 07:30 AM,10.32,232,"1.347,22"
07/02/16 07:40 AM,11.43,233,"1.667,48"
07/02/16 07:50 AM,11.88,237,"1.776,28"
07/02/16 08:00 AM,11.56,243,"1.778,96"
07/02/16 08:10 AM,10.61,241,"1.423,03"
07/02/16 08:20 AM,10.2,236,"1.411,31"
07/02/16 08:30 AM,10.39,234,"1.397,45"
07/02/16 08:40 AM,10.15,237,"1.310,21"
07/02/16 08:50 AM,10.21,238,"1.347,20"
07/02/16 09:00 AM,10.81,235,"1.468,42"
07/02/16 09:10 AM,11.23,232,"1.504,90"
07/02/16 09:20 AM,9.85,238,"1.400,36"
07/02/16 09:30 AM,8.95,238,"1.076,44"
07/02/16 09:40 AM,9.78,238,"1.150,09"
07/02/16 09:50 AM,9.98,233,"1.321,26"
07/02/16 10:00 AM,10.73,233,"1.538,63"
07/02/16 10:10 AM,9.92,238,"1.499,17"
07/02/16 10:20 AM,10.72,239,"1.551,73"
07/02/16 10:30 AM,10.64,238,"1.569,49"
07/02/16 10:40 AM,11.25,240,"1.678,24"
07/02/16 10:50 AM,11.47,238,"1.792,43"
07/02/16 11:00 AM,11.44,236,"1.962,42"
07/02/16 11:10 AM,12.69,240,"1.866,84"
07/02/16 11:20 AM,11.48,238,"1.747,15"
07/02/16 11:30 AM,10.45,234,"1.505,76"
07/02/16 11:40 AM,11.65,229,"1.434,30"
07/02/16 11:50 AM,11.5,226,"1.700,68"
07/02/16 12:00 PM,12.14,228,"1.794,09"
07/02/16 12:10 PM,11.12,235,"1.593,82"
07/02/16 12:20 PM,10.15,235,"1.313,24"
07/02/16 12:30 PM,10.6,240,"1.337,17"
07/02/16 12:40 PM,9.54,232,"1.159,45"
07/02/16 12:50 PM,9.57,228,"1.005,50"
07/02/16 01:00 PM,10.43,228,"1.170,21"
07/02/16 01:10 PM,10.82,229,"1.531,40"
07/02/16 01:20 PM,11.83,229,"1.493,84"
07/02/16 01:30 PM,11,226,"1.387,04"
07/02/16 01:40 PM,11.04,222,"1.430,77"
07/02/16 01:50 PM,12.54,221,"1.614,28"
07/02/16 02:00 PM,14.24,228,"2.213,05"
07/02/16 02:10 PM,12.34,232,"2.110,26"
07/02/16 02:20 PM,11.39,232,"1.903,22"
07/02/16 02:30 PM,13.24,234,"2.006,54"
07/02/16 02:40 PM,11.4,227,"1.858,56"
07/02/16 02:50 PM,12.02,225,"1.692,73"
07/02/16 03:00 PM,11.98,222,"1.702,56"
07/02/16 03:10 PM,12.05,222,"1.710,35"
07/02/16 03:20 PM,12.82,224,"1.803,30"
07/02/16 03:30 PM,13.93,223,"1.721,82"
07/02/16 03:40 PM,14.44,227,"1.701,63"
07/02/16 03:50 PM,14.21,226,"1.561,23"
07/02/16 04:00 PM,14.51,226,"1.682,78"
07/02/16 04:10 PM,14.06,228,"1.713,06"
07/02/16 04:20 PM,13.53,229,"1.706,98"
07/02/16 04:30 PM,13.38,229,"1.722,82"
07/02/16 04:40 PM,13.33,229,"1.666,23"
07/02/16 04:50 PM,12.77,227,"1.795,82"
07/02/16 05:00 PM,13.81,226,"2.244,92"
07/02/16 05:10 PM,13.8,223,"2.221,74"
07/02/16 05:20 PM,15.24,226,"2.297,57"
07/02/16 05:30 PM,16,222,"2.345,14"
07/02/16 05:40 PM,14.3,217,"2.327,47"
07/02/16 05:50 PM,12.92,215,"2.144,56"
07/02/16 06:00 PM,15.79,220,"2.260,08"
07/02/16 06:10 PM,14.34,216,"2.177,30"
07/02/16 06:20 PM,15.47,218,"2.195,68"
07/02/16 06:30 PM,13.96,211,"2.246,92"
07/02/16 06:40 PM,14.27,213,"2.390,29"
07/02/16 06:50 PM,15.94,210,"2.361,31"
07/02/16 07:00 PM,14.86,210,"2.360,59"
07/02/16 07:10 PM,14.95,209,"2.226,20"
07/02/16 07:20 PM,16.25,207,"2.355,77"
07/02/16 07:30 PM,16.57,207,"2.325,25"
07/02/16 07:40 PM,14.59,217,"2.205,43"
07/02/16 07:50 PM,13.75,224,"2.104,31"
07/02/16 08:00 PM,13.5,232,"2.144,27"
07/02/16 08:10 PM,15.43,231,"2.342,43"
07/02/16 08:20 PM,15.83,227,"2.438,80"
07/02/16 08:30 PM,17.53,224,"2.431,00"
07/02/16 08:40 PM,17.32,226,"2.552,77"
07/02/16 08:50 PM,17.25,225,"2.480,40"
07/02/16 09:00 PM,17.42,223,"2.517,51"
07/02/16 09:10 PM,19.38,228,"2.610,43"
07/02/16 09:20 PM,18.23,226,"2.610,59"
07/02/16 09:30 PM,19.46,230,"2.608,48"
07/02/16 09:40 PM,16.95,230,"2.505,18"
07/02/16 09:50 PM,15.88,225,"2.469,48"
07/02/16 10:00 PM,16.79,229,"2.455,26"
07/02/16 10:10 PM,15.94,235,"2.573,98"
07/02/16 10:20 PM,16.39,231,"2.541,35"
07/02/16 10:30 PM,17.06,226,"2.573,53"
07/02/16 10:40 PM,17.8,224,"2.569,21"
07/02/16 10:50 PM,17.98,222,"2.543,95"
07/02/16 11:00 PM,18.18,225,"2.555,90"
07/02/16 11:10 PM,17.62,225,"2.532,62"
07/02/16 11:20 PM,17.51,225,"2.445,11"
07/02/16 11:30 PM,17.31,226,"2.495,33"
07/02/16 11:40 PM,17.34,222,"2.419,71"
07/02/16 11:50 PM,17.93,222,"2.346,26"
08/02/16 12:00 AM,17.26,219,"2.404,64"
08/02/16 12:10 AM,18.02,218,"2.440,75"
08/02/16 12:20 AM,19.06,221,"2.406,09"
08/02/16 12:30 AM,18.57,222,"2.480,16"
08/02/16 12:40 AM,18.05,223,"2.465,82"
08/02/16 12:50 AM,18.42,222,"2.460,44"
08/02/16 01:00 AM,18.5,223,"2.505,26"
08/02/16 01:10 AM,17.86,224,"2.576,66"
08/02/16 01:20 AM,17.4,224,"2.533,47"
08/02/16 01:30 AM,17.92,226,"2.550,90"
08/02/16 01:40 AM,18.09,225,"2.556,32"
08/02/16 01:50 AM,18.13,225,"2.540,82"
08/02/16 02:00 AM,18.08,225,"2.521,96"
08/02/16 02:10 AM,17.99,223,"2.532,84"
08/02/16 02:20 AM,18.21,224,"2.520,71"
08/02/16 02:30 AM,17.31,228,"2.615,40"
08/02/16 02:40 AM,17.25,229,"2.615,22"
08/02/16 02:50 AM,18.39,226,"2.550,39"
08/02/16 03:00 AM,16.63,228,"2.471,35"
08/02/16 03:10 AM,17.52,229,"2.563,68"
08/02/16 03:20 AM,16.4,230,"2.568,25"
08/02/16 03:30 AM,17.79,229,"2.616,02"
08/02/16 03:40 AM,18.54,228,"2.604,18"
08/02/16 03:50 AM,17.28,229,"2.584,29"
08/02/16 04:00 AM,17.7,226,"2.537,93"
08/02/16 04:10 AM,18.08,224,"2.490,84"
08/02/16 04:20 AM,18.2,227,"2.617,40"
08/02/16 04:30 AM,18.62,224,"2.561,43"
08/02/16 04:40 AM,17.94,223,"2.556,20"
08/02/16 04:50 AM,19.37,223,"2.580,92"
08/02/16 05:00 AM,18.4,224,"2.667,87"
08/02/16 05:10 AM,18.74,225,"2.571,79"
08/02/16 05:20 AM,18.01,224,"2.566,86"
08/02/16 05:30 AM,18.61,225,"2.586,45"
08/02/16 05:40 AM,17.35,229,"2.622,96"
08/02/16 05:50 AM,16.56,230,"2.615,62"
08/02/16 06:00 AM,16.9,232,"2.541,00"
08/02/16 06:10 AM,16.21,233,"2.494,45"
08/02/16 06:20 AM,16.54,234,"2.470,95"
08/02/16 06:30 AM,16.7,233,"2.524,55"
08/02/16 06:40 AM,16.56,235,"2.654,86"
08/02/16 06:50 AM,19.64,243,"2.687,03"
08/02/16 07:00 AM,17.54,237,"2.597,19"
08/02/16 07:10 AM,15.64,240,"2.557,04"
08/02/16 07:20 AM,15.2,236,"2.379,30"
08/02/16 07:30 AM,15.9,234,"2.399,76"
08/02/16 07:40 AM,15.91,238,"2.487,80"
08/02/16 07:50 AM,15.68,237,"2.547,29"
08/02/16 08:00 AM,14.75,233,"2.402,68"
08/02/16 08:10 AM,15.24,230,"2.285,35"
08/02/16 08:20 AM,13.82,227,"2.201,09"
08/02/16 08:30 AM,14.46,225,"2.174,68"
08/02/16 08:40 AM,15.31,225,"2.171,14"
08/02/16 08:50 AM,15.54,223,"2.264,64"
08/02/16 09:00 AM,15.92,221,"2.362,76"
08/02/16 09:10 AM,16.83,223,"2.447,82"
08/02/16 09:20 AM,15.13,224,"2.438,00"
08/02/16 09:30 AM,16.87,224,"2.491,19"
08/02/16 09:40 AM,17.7,222,"2.410,84"
08/02/16 09:50 AM,15.54,227,"2.489,52"
08/02/16 10:00 AM,16.24,229,"2.546,57"
08/02/16 10:10 AM,18.21,231,"2.441,65"
08/02/16 10:20 AM,17.29,232,"2.409,32"
08/02/16 10:30 AM,16.02,231,"2.389,92"
08/02/16 10:40 AM,16.33,230,"2.350,62"
08/02/16 10:50 AM,15.04,232,"2.312,92"
08/02/16 11:00 AM,14.88,231,"2.263,16"
08/02/16 11:10 AM,14.74,228,"2.112,31"
08/02/16 11:20 AM,13.77,227,"2.202,58"
08/02/16 11:30 AM,15.52,227,"2.156,60"
08/02/16 11:40 AM,14.5,225,"2.214,25"
08/02/16 11:50 AM,15.25,225,"2.271,77"
08/02/16 12:00 PM,16.86,224,"2.411,38"
08/02/16 12:10 PM,16.49,228,"2.398,19"
08/02/16 12:20 PM,15.78,231,"2.356,09"
08/02/16 12:30 PM,15.97,235,"2.457,42"
08/02/16 12:40 PM,14.97,239,"2.644,90"
08/02/16 12:50 PM,17.35,238,"2.566,30"
08/02/16 01:00 PM,14.97,238,"2.530,52"
08/02/16 01:10 PM,15.59,238,"2.450,75"
08/02/16 01:20 PM,18,237,"2.538,81"
08/02/16 01:30 PM,17.31,238,"2.592,69"
08/02/16 01:40 PM,16.3,233,"2.353,31"
08/02/16 01:50 PM,15.5,229,"2.228,44"
08/02/16 02:00 PM,15.05,232,"2.135,22"
08/02/16 02:10 PM,17.52,231,"2.216,44"
08/02/16 02:20 PM,17.03,231,"2.222,38"
08/02/16 02:30 PM,15.86,233,"2.322,44"
08/02/16 02:40 PM,15.78,229,"2.357,26"
08/02/16 02:50 PM,15.91,223,"2.328,83"
08/02/16 03:00 PM,16.17,219,"2.364,70"
08/02/16 03:10 PM,15.74,219,"2.340,59"
08/02/16 03:20 PM,16.2,219,"2.361,75"
08/02/16 03:30 PM,15.27,213,"2.395,18"
08/02/16 03:40 PM,17.41,206,"2.489,82"
08/02/16 03:50 PM,17.76,211,"2.563,10"
08/02/16 04:00 PM,18.18,219,"2.571,92"
08/02/16 04:10 PM,17.85,222,"2.603,03"
08/02/16 04:20 PM,18.25,221,"2.498,79"
08/02/16 04:30 PM,18.55,220,"2.490,78"
08/02/16 04:40 PM,16.7,218,"2.343,53"
08/02/16 04:50 PM,17.42,223,"2.312,48"
08/02/16 05:00 PM,15.8,226,"2.217,11"
08/02/16 05:10 PM,16.26,229,"2.200,93"
08/02/16 05:20 PM,14.72,227,"2.307,88"
08/02/16 05:30 PM,16.53,225,"2.386,08"
08/02/16 05:40 PM,18.85,227,"2.501,44"
08/02/16 05:50 PM,16.88,223,"2.496,92"
08/02/16 06:00 PM,17.1,220,"2.453,93"
08/02/16 06:10 PM,18.28,222,"2.473,41"
08/02/16 06:20 PM,20.17,223,"2.552,78"
08/02/16 06:30 PM,19.54,223,"2.558,93"
08/02/16 06:40 PM,19.86,222,"2.499,92"
08/02/16 06:50 PM,18.92,223,"2.425,70"
08/02/16 07:00 PM,18.39,226,"2.553,75"
08/02/16 07:10 PM,17.63,227,"2.566,06"
08/02/16 07:20 PM,17.06,232,"2.501,24"
08/02/16 07:30 PM,19.17,236,"2.575,22"
08/02/16 07:40 PM,21.24,234,"2.525,59"
08/02/16 07:50 PM,19.35,235,"2.527,90"
08/02/16 08:00 PM,17.44,233,"2.446,58"
08/02/16 08:10 PM,17.02,227,"2.532,80"
08/02/16 08:20 PM,18.53,223,"2.535,45"
08/02/16 08:30 PM,16.71,220,"2.547,43"
08/02/16 08:40 PM,17.5,219,"2.496,13"
08/02/16 08:50 PM,17.81,219,"2.508,09"
08/02/16 09:00 PM,17.95,216,"2.519,13"
08/02/16 09:10 PM,17.76,213,"2.576,35"
08/02/16 09:20 PM,18.24,212,"2.500,48"
08/02/16 09:30 PM,15.44,213,"2.432,54"
08/02/16 09:40 PM,14.93,218,"2.383,27"
08/02/16 09:50 PM,15.09,226,"2.389,34"
08/02/16 10:00 PM,16.88,223,"2.399,76"
08/02/16 10:10 PM,17.67,226,"2.388,59"
08/02/16 10:20 PM,16.41,224,"2.361,30"
08/02/16 10:30 PM,17.42,222,"2.543,79"
08/02/16 10:40 PM,16.57,216,"2.521,57"
08/02/16 10:50 PM,16.83,214,"2.529,84"
08/02/16 11:00 PM,19.54,207,"2.476,24"
08/02/16 11:10 PM,20.96,205,"2.586,45"
08/02/16 11:20 PM,19.2,209,"2.495,90"
08/02/16 11:30 PM,17.01,213,"2.605,23"
08/02/16 11:40 PM,16.4,217,"2.585,24"
08/02/16 11:50 PM,15.95,216,"2.532,24"
09/02/16 12:00 AM,18.66,221,"2.561,74"
09/02/16 12:10 AM,19.23,221,"2.548,51"
09/02/16 12:20 AM,20.58,214,"2.473,76"
09/02/16 12:30 AM,20.31,212,"2.564,50"
09/02/16 12:40 AM,20.18,212,"2.514,26"
09/02/16 12:50 AM,20.56,208,"2.526,31"
09/02/16 01:00 AM,21.11,209,"2.526,25"
09/02/16 01:10 AM,23.04,209,"2.368,92"
09/02/16 01:20 AM,22.14,208,"2.464,13"
09/02/16 01:30 AM,21.36,207,"2.296,30"
09/02/16 01:40 AM,21.93,208,"2.380,08"
09/02/16 01:50 AM,18.76,213,"2.316,10"
09/02/16 02:00 AM,20.77,216,"2.484,63"
09/02/16 02:10 AM,20.58,222,"2.414,17"
09/02/16 02:20 AM,20.6,218,"2.372,97"
09/02/16 02:30 AM,21.03,222,"2.239,16"
09/02/16 02:40 AM,18.52,220,"2.194,12"
09/02/16 02:50 AM,20.12,220,"2.321,13"
09/02/16 03:00 AM,20.61,222,"2.345,96"
09/02/16 03:10 AM,22.27,223,"2.374,58"
09/02/16 03:20 AM,22.45,221,"2.220,22"
09/02/16 03:30 AM,23.42,220,"2.081,14"
09/02/16 03:40 AM,23.32,216,"1.665,05"
09/02/16 03:50 AM,22.86,214,"1.576,20"
09/02/16 04:00 AM,21.46,212,"1.740,88"
09/02/16 04:10 AM,21.43,207,"2.183,08"
09/02/16 04:20 AM,22.46,206,"2.351,00"
09/02/16 04:30 AM,22.48,203,"1.900,93"
09/02/16 04:40 AM,21.86,210,"1.852,81"
09/02/16 04:50 AM,19.41,218,"1.946,15"
09/02/16 05:00 AM,18.72,227,"1.949,09"
09/02/16 05:10 AM,16.17,226,"2.288,30"
09/02/16 05:20 AM,17.77,220,"2.357,40"
09/02/16 05:30 AM,19.16,216,"2.457,19"
09/02/16 05:40 AM,18.91,212,"2.502,89"
09/02/16 05:50 AM,20.14,210,"2.488,35"
09/02/16 06:00 AM,20.03,211,"2.306,53"
